PC1 PC2
-0.7042515 2.313591
0.8249189 0.9838395
0.1711439 -0.1291549
0.8896588 1.796894
-0.3780474 1.556099
1.017611 1.24839
-2.261909 3.228933
-0.0008491558 -0.3429055
1.850226 0.2296131
-0.2988746 0.7995679
0.6550944 2.469049
1.249433 0.9691012
-0.391489 1.538801
-1.516165 1.599925
-0.3912324 3.070272
-1.617139 1.725371
1.121053 -0.0869776
-2.106832 -0.7588271
0.9268655 0.4286907
0.005566986 0.7461124
0.5712331 2.162057
1.670398 4.414824
0.1833483 1.716365
1.828999 1.250742
0.9556919 -0.8306315
0.7026991 0.6968353
2.137974 1.874775
-0.4050024 1.921088
0.6850321 0.3681522
0.1134057 3.325514
1.035882 1.359303
-0.6273129 0.8642532
0.4055187 0.9312337
1.466571 2.292976
1.532912 2.237299
1.130854 1.171799
0.3508058 1.446924
3.110183 2.105905
0.03611472 3.148539
-1.188365 -0.1274585
1.254013 1.153993
1.334924 2.54262
0.4194731 2.350901
-1.23661 5.264173
1.427614 2.590867
0.3049959 3.648311
1.313017 3.585187
-0.01850443 1.947063
0.4445922 4.27017
-1.620608 1.656696
-0.1408266 3.693664
0.1167349 2.923971
-0.2331005 -0.0837088
-0.8612983 0.5004477
-0.3555704 1.123393
0.10689 0.4320298
0.2005928 1.554767
-2.606022 -0.5216086
-0.5923957 1.456446
-0.1370901 0.3066992
0.7552984 0.2438652
1.675383 1.136591
0.5552169 2.35278
0.62637 0.7699112
0.07350361 2.767653
1.629701 2.56715
0.6700333 1.105648
-1.499388 2.686158
0.587824 -1.511588
2.451232 1.772293
1.516054 0.4705833
1.136832 -0.1529838
-0.1672101 3.595446
0.5406267 3.45104
0.207717 0.5243198
-0.3435757 1.515251
-1.412045 -0.7633583
0.3951093 0.8420345
0.2697677 1.126071
-0.07932156 2.032621
1.630371 1.217473
-0.9646264 2.458295
-1.32951 0.7725086
-0.06547882 1.256853
-0.7917466 0.8459086
0.01973038 0.9568722
0.05842128 -0.1523937
0.6695549 -0.8651368
0.9659824 -0.08473557
0.7181819 0.2362907
-0.7912802 -0.5805511
1.413062 1.724161
-1.706494 0.9501988
-0.8171897 0.3924731
-1.875382 1.059032
-3.481408 1.937643
-1.5264 0.05104947
-0.5464766 -0.209189
-0.9654687 0.2230006
-0.848106 -1.141806
0.6256405 0.4133429
1.223572 0.3811506
-0.4519913 2.508359
-0.5496196 0.3019438
1.069909 0.8574105
1.871374 1.287832
0.7044492 0.9957562
3.008175 0.7743144
1.112346 2.568233
-0.1742791 0.2649634
1.85503 -0.3689487
1.136015 1.323468
1.565524 2.313922
2.518585 1.255126
1.477705 3.042889
-1.094264 2.943589
0.7295906 1.864002
0.1314777 0.3870421
1.115074 -1.431129
2.221913 0.160387
-0.3898103 1.644649
1.583472 1.141806
2.70693 1.501697
0.4832065 1.871113
0.8251072 1.904212
2.529955 2.69735
0.6655178 0.7206601
-1.033276 -1.243283
1.085176 -2.108361
1.275373 -1.302102
1.592967 2.967445
-1.366452 1.712441
-1.798599 -0.3876961
-1.290343 -0.7582892
0.984162 1.515819
-0.3046793 -1.114283
-0.6313771 0.8558577
1.274423 -0.963386
0.9623303 0.7721684
-0.2988453 1.470347
2.627089 2.081532
0.5525406 -0.07887144
1.056731 2.354879
-0.1234571 -0.5591313
1.573392 3.055004
3.153393 2.713106
1.145367 2.103284
1.062609 0.8016816
0.6047505 1.014294
0.7077105 2.675833
0.1642637 1.546145
-2.494504 0.8600865
0.04022668 1.142828
0.9857209 2.638075
0.4771933 0.02041184
1.778531 1.490098
-0.8135905 0.07048153
-0.2090705 0.9437899
-0.9166571 2.618379
0.8351707 4.560932
-0.2495389 -0.4835775
0.2637913 -1.546808
-0.8915268 0.6208987
-0.1205184 0.8304892
1.484658 3.084525
0.03818336 0.7815169
0.04414993 -0.06319242
0.6397546 0.4152421
2.072227 0.3269457
-1.218834 2.187481
1.305538 1.127536
-1.132131 1.060148
0.1862346 1.944605
-1.760318 2.516212
1.087142 1.72705
-1.1465 0.1307386
-0.4627821 0.1985818
-0.6543805 0.4123529
0.1625843 0.2403032
-0.5282034 0.9247255
1.511292 1.781737
2.069055 2.712369
-0.6495292 1.503778
0.6429411 1.985583
0.9554119 2.261474
1.156557 2.065842
0.3703103 1.112442
1.308993 2.15684
0.3200592 1.899547
0.09567684 2.12328
1.175674 0.003130673
0.05526219 -0.7719729
-0.5497294 1.244394
0.2504906 0.9286826
-0.4743987 1.682967
-1.838951 1.707609
0.3197706 1.579391
-1.443348 1.151232
0.7807714 1.257106
2.300459 -1.524545
1.2694 0.4601467
-1.526638 0.1177397
0.9096404 1.614949
-1.984995 1.410429
1.081758 3.229711
2.414098 5.04996
-0.3512528 1.053378
-0.6538232 0.4796341
-1.088162 0.9705656
-0.5044682 0.01772029
1.293304 -0.5002282
3.28812 -0.1499466
-0.1029034 1.33711
3.171743 0.5895547
0.418552 -0.8579365
0.5929972 3.111938
1.913752 0.4050004
0.4610277 3.415338
0.8634529 5.232227
0.2287127 3.479874
-0.9557866 0.8235019
0.7457186 1.269348
-2.590263 1.0453
1.628259 2.651196
-0.4390689 0.8221835
1.553928 2.020298
-1.490013 2.654956
-0.8205812 4.73436
1.126887 2.819973
1.659465 1.671981
0.7914417 1.475409
-1.160886 2.35967
-0.2145497 0.7042549
-0.3745844 2.583881
-1.994806 0.9604702
-1.105805 7.497781e-05
-0.3712885 -1.105955
-1.317025 0.9713189
0.1524887 0.4828181
1.036741 1.197144
-0.2992517 0.4287865
0.1522887 0.2317591
2.626546 0.991606
0.2231381 0.3000061
0.9324865 1.575934
-2.446777 1.256472
2.382027 0.5152341
0.6662121 1.311348
0.1928089 0.9630003
-0.08884628 2.180428
-0.8780652 0.4840653
-1.259701 2.792478
-1.5636 2.666034
-0.38132 1.79538
1.695565 2.144986
2.444124 1.553278
0.2895306 2.306861
0.5699718 2.464699
0.3273904 1.631772
-1.453979 1.912952
0.02229665 2.078575
0.6543834 0.1141675
0.5928189 0.3219571
-1.721015 -0.5905079
-1.360267 0.6438012
0.996583 1.832191
1.515606 1.258335
1.798633 1.3035
-0.02340713 0.6466027
-0.8253607 2.528002
0.8606292 2.717777
0.692147 0.7244129
-0.6172978 2.06445
0.6490809 1.490761
0.7442964 2.40663
-0.07501386 0.05962224
2.475358 -0.9002653
1.134038 0.3682884
-1.746838 2.378759
-0.8288226 0.2472796
0.3730384 -0.3453432
2.002409 1.572379
0.4667385 2.103049
3.131831 -0.2005957
3.367245 0.3319533
-0.5420865 1.217036
1.833634 0.7102677
-0.07979665 -0.3753331
0.5450208 0.01895349
-0.4126702 0.2499815
0.512716 1.087655
2.424667 0.04588928
1.019748 4.140402
-0.4987204 2.248405
1.19942 2.187277
-2.213072 0.703516
-0.4160282 1.757085
-0.2676125 1.31543
-0.1948378 0.3837108
0.6211359 1.727122
-0.5684433 1.504539
-0.5436784 1.808894
1.094433 2.856882
0.1844802 1.091518
0.1963014 -0.5422073
2.465118 0.6439485
-0.6688337 2.012453
-0.9598269 1.253743
1.823412 -0.9157689
3.110264 -0.7084745
1.237421 0.4412858
2.648929 0.9026492
1.007678 2.097434
-1.686497 0.3701897
-0.7542422 0.5505991
0.1569717 -0.4693979
2.374144 0.8550142
2.543875 -0.7369796
2.278551 -0.1892536
-0.1922953 2.403456
0.2940302 1.905104
0.5736113 1.567718
-0.495619 -0.5052659
-0.727072 0.08367542
-1.07613 3.751488
-1.071709 1.248781
-1.114251 1.545179
-0.1114501 -0.4075932
1.198033 0.06959677
0.02639272 -0.2427068
0.1420649 0.06442407
0.1087231 1.203606
0.4383348 -0.5859034
-2.610801 1.969993
0.929435 0.7673862
1.66875 -0.8717478
1.795084 0.6644566
3.060357 -1.848861
1.374759 1.26151
0.9622962 0.5044066
1.307836 1.154829
-0.01158626 0.9216701
1.147594 -0.6634874
2.398127 1.978942
0.9926132 1.553005
-0.2320636 -2.187958
0.854262 0.7173355
-0.811458 0.6559265
0.9838366 -0.7267866
2.028999 0.7744408
-0.9309148 2.085006
1.60023 0.206244
0.8917971 2.269838
-0.2608393 3.232405
-0.6115509 1.5186
0.6879194 1.547959
-0.07849478 2.450074
1.801518 2.367137
0.535074 0.5042972
1.878833 0.7869297
3.138656 3.355155
-0.2815367 -0.9887354
1.159628 1.250971
-0.6591656 2.068325
0.9040682 -0.2911749
-0.09658085 -0.2684599
-0.8562305 0.04532669
-1.887936 -0.309921
-1.975619 0.04048134
0.5391199 -0.9055836
0.4237941 -0.5190334
-1.329345 -0.8038905
-0.2043684 1.308825
-0.5297361 -0.498048
0.7401201 1.204291
-0.01457764 -1.8679
0.04477798 -0.1354321
2.971396 -3.222368
-0.1777539 1.519213
-0.5120239 -0.1543464
0.3951538 -0.7613808
2.741038 2.59991
1.321968 2.57325
0.1480979 -1.684533
-0.3950232 1.536672
0.261699 1.976902
1.578968 1.130222
1.407257 1.177532
0.5678167 2.049212
-0.4482362 2.323772
0.110748 1.48761
-1.589099 1.29697
2.087248 2.035859
3.413112 1.377688
0.1718468 2.96498
0.7232818 -0.3483992
0.8642558 1.967898
-1.010906 2.392185
0.562505 1.488885
-0.6000737 2.167167
-2.046584 1.120193
-0.4438267 1.410463
-0.1501161 0.7691503
-0.3723736 0.2296648
0.6802418 1.738417
0.2987306 2.098904
0.1143412 0.328939
0.51631 2.549783
0.373456 0.5737625
0.9938131 -0.421591
-0.06153871 2.173786
-0.2894012 1.661251
0.5243734 2.416486
0.9937948 1.457518
0.5491063 2.431125
1.212942 2.502829
1.95959 0.6338001
2.479324 2.674163
0.3570575 -0.08408088
2.016691 0.01008422
2.070126 0.5214048
1.491459 -0.6162548
0.3540579 1.956571
1.654646 0.6929844
0.6909495 2.444098
0.8847302 2.819672
2.320736 2.699475
1.109399 -0.2118496
-0.1339708 1.117286
0.4623315 -0.4664872
0.474566 0.08332531
0.599755 0.9689898
0.07584468 3.965198
-0.7661931 2.385951
1.554048 0.6616665
-0.675764 2.65897
-1.516786 0.1763513
-0.02260912 -0.368334
-0.7455805 2.654971
1.67453 -0.8222849
0.4846617 2.793584
-0.1779569 2.56088
0.286169 1.430814
0.7595724 4.574235
-0.1964464 2.119615
0.679242 1.541044
0.860423 -0.4448011
1.930824 1.390017
1.350454 2.315354
0.5755768 0.4062869
-0.6350795 0.83875
-1.028893 3.149801
2.219438 -0.9198612
-3.009208 0.2809362
-2.154027 0.7746406
-0.9431509 1.305661
-1.18217 0.03744028
1.316856 2.33179
0.9529106 2.194353
0.771364 3.760112
-0.06778293 1.535345
0.8312623 1.962825
-0.4133665 0.8626668
0.2621905 -0.209878
0.6172786 1.966946
-0.8436179 1.083283
0.8494952 1.411589
0.9044535 0.7858242
0.928945 -0.09277388
-0.5545303 1.948178
1.116027 1.188126
-1.297104 5.169198
-1.465795 3.540504
-1.232808 1.796367
0.7090323 1.718584
2.348829 3.504651
0.9876682 2.200262
0.8708693 2.980541
0.9314642 1.901781
-0.2296988 1.877965
0.6274116 -0.4331942
-0.9583855 -0.5086461
1.57054 1.047141
0.971899 2.480672
-0.9495806 -0.4398773
1.539904 1.330389
-1.035095 2.028602
1.229818 0.7505213
0.6152412 0.8035668
0.9990825 -0.2684862
1.030963 1.695541
-0.7645011 0.3658607
0.5599631 1.188197
0.02388248 -0.695346
0.3648108 0.9797175
-0.105363 0.5363324
0.8490148 0.3441356
-1.856551 1.274116
0.6688751 -0.5599654
-0.8949774 1.385717
0.5230068 1.452842
1.012487 3.093945
0.6779381 0.8946697
-0.425041 1.154691
2.076777 -0.5763385
1.568205 1.656324
1.193236 1.759946
-1.360495 2.128394
-0.2006367 2.092324
1.456459 1.534458
3.047628 0.4296917
-1.082618 -0.3104902
1.437448 1.622428
-0.2768433 0.588099
0.0839551 -1.65165
-0.2972694 -0.2175876
0.1938902 -0.3275481
0.357953 0.982576
1.26338 -0.3443123
0.5326175 0.5780721
0.8752796 0.8227431
1.251045 0.6313646
-1.489837 1.204477
-2.344913 0.7510354
-0.3645994 -0.2238288
1.955779 -0.8453566
0.6692518 0.6326466
-0.6825036 -0.3086066
2.021629 1.525003
-1.587399 3.304754
-0.7993561 0.6808024
1.159738 0.6518029
-1.930358 1.213423
-1.025681 2.611453
-1.624019 3.003872
0.2266264 2.754572
-0.6148089 0.2001408
-0.3365549 -0.3646485
0.5886466 0.1893515
0.4992221 -0.9257985
0.2767052 -0.4456609
1.159029 1.055568
-0.1712957 0.9450492
1.485915 3.72672
0.0538033 2.395192
-0.3475217 -0.1362932
2.500682 -0.465468
0.1419471 1.969333
0.7651283 1.173123
2.054674 1.966761
-0.4375116 2.346788
0.1370053 0.06192982
-0.4824521 0.6172264
0.01117209 2.073967
0.8564726 3.080547
0.2877446 -0.2785899
0.899774 3.805868
1.649139 -0.2719769
-0.03103809 -0.7259859
0.1583397 0.971965
-0.3768263 2.005378
1.092945 2.342262
-1.602932 2.898585
-0.6923266 1.066345
1.988987 0.2870587
0.1511759 0.4977249
0.3247959 0.777219
-1.968802 -0.5098973
-0.9842296 1.221302
-0.1522526 2.694855
0.7318251 3.767801
0.8891771 1.699417
0.584521 0.817208
1.971671 1.867633
-0.8197309 -0.2426852
0.2303005 1.00452
-1.200264 0.9191265
-0.008504987 3.678017
0.6566443 3.897011
1.342621 1.156785
0.9753618 0.588721
-0.2380895 1.394128
0.2277814 1.647965
0.8665245 -0.5921413
0.1099961 3.153392
-1.335304 2.511759
2.80874 0.05609276
-0.6129456 -2.558465
-2.367929 -1.07075
0.8509412 2.962287
0.1348076 0.5561828
0.3722954 -2.655279
-2.524546 3.200841
0.4503627 1.784729
0.1365035 -0.3335577
1.453871 2.400769
-1.792006 0.2049459
2.448318 1.091778
-0.3419074 1.325549
0.4156785 0.4687319
1.554157 0.5514392
-0.6471469 2.917824
1.683651 2.598959
0.3560636 2.626775
-2.345048 0.2718127
-0.7865967 1.985014
-0.1003376 2.603118
-0.3919526 2.519832
1.350954 1.274545
0.3707033 2.556045
-0.334917 0.3635234
0.7125812 1.933599
-1.02174 1.534845
-1.464507 1.091958
-0.1636228 1.766231
-0.1972948 0.7044557
-0.6244616 1.459178
-1.111343 -0.05210688
0.5013317 0.2580959
1.190786 -0.9876341
1.191288 0.4075541
-0.5685647 2.702828
-2.357499 4.569556
-2.847166 2.149029
-2.820277 1.89118
-2.467418 3.01775
-0.8679626 3.125375
0.03339205 2.762059
-0.04921536 2.113613
-2.124283 3.123907
0.8749645 2.201486
1.457316 1.944432
1.332442 3.492293
2.389155 0.401932
-0.2297674 -0.7591249
-1.362284 0.7691954
1.743676 2.75811
3.671233 2.488009
2.975601 3.049929
-0.2328083 0.823509
-0.6586607 1.282406
1.303751 1.872897
-1.595695 -0.4910849
1.286958 2.761652
0.3877106 0.9677534
-0.06676677 0.2284865
1.419869 2.266968
0.1533077 1.529667
0.7859147 0.6089988
-0.03933891 0.6688171
-1.389081 -0.1210583
1.375365 0.8423223
0.4678801 2.193179
0.4462267 1.173954
2.244964 0.5475456
0.03959548 -1.049861
-1.080927 0.5806627
0.5656278 2.703557
0.521988 1.397114
-1.285579 0.8032204
-3.081889 0.4068581
0.2366317 1.560328
0.7374102 -0.2291061
0.6719475 0.5737461
0.7852406 1.873554
3.384349 1.370741
0.8641611 3.504299
1.052841 2.790422
0.2084053 -0.3187415
-2.443948 0.5540229
0.6814358 0.4695485
-0.5677136 2.751335
1.029838 -0.205579
-0.8591434 0.4707562
-1.319695 4.549559
-1.090283 -0.4986875
2.446131 -1.197357
0.6573521 1.137455
1.972974 2.875895
-1.37225 1.117889
0.5458116 1.398597
-1.602964 3.104333
1.020233 3.839371
0.2070611 3.461832
0.5802437 3.065722
-0.160127 2.884612
-1.688663 -0.6045848
2.855347 2.69192
1.090744 3.472115
0.1970183 1.308967
0.1837716 1.299624
1.37146 1.774032
0.560167 1.272071
-0.02656163 0.660827
1.760925 2.383482
-1.521814 2.653416
2.28721 1.369673
0.3318606 1.079399
-0.08415095 1.162633
-0.02641195 1.720306
0.1680948 1.567177
-1.575337 0.3036837
1.413554 1.487975
-0.2070844 0.7453875
-0.2102465 0.3755689
0.4090162 2.094568
-0.8731486 1.142076
2.907702 2.280614
0.3168538 0.7081538
1.275661 0.7971337
-0.3848518 2.066995
-0.7239851 2.848961
1.435518 3.147676
1.927846 2.24077
-0.874708 1.118077
0.8173617 1.217771
0.6522452 1.762283
0.4727137 0.2954931
0.2875146 0.5735054
1.89547 -0.5254564
2.065856 -0.501354
-0.2375242 3.146221
-0.5494238 1.888634
-0.5630375 1.316931
-1.574002 3.36402
-0.5855914 0.6265211
-1.489931 0.1916893
-3.362752 -0.05756133
-0.7298555 0.7938218
1.223865 1.944679
-0.1338036 1.577244
1.812383 2.205101
0.1811341 3.486642
0.9189417 2.107053
0.8991924 0.9242493
0.7373718 0.9914522
-0.07724275 -0.943502
-1.763961 1.166202
0.6097752 2.098499
1.521877 1.485947
1.080457 4.947935
2.164889 2.070827
0.9640863 1.309354
-0.4401697 1.719201
0.3055458 1.428049
-0.199971 5.066195
0.7460453 0.5723183
0.004825054 1.699369
1.138254 0.8874434
-0.1802563 1.860101
0.824978 1.457714
1.909765 -1.625201
-0.2337264 2.604985
0.2996004 2.617469
1.409954 3.425192
-1.475197 1.271853
0.3339237 0.2338401
-1.507258 -0.2047126
0.9324665 -0.07669643
-1.441036 1.973052
1.617387 1.73639
-1.187087 1.948217
0.3007758 1.509038
0.7850266 2.712846
-0.8379152 2.024527
0.07201168 0.01816664
-0.7319492 4.419762
0.772016 0.9763767
1.44486 1.491566
0.5376722 2.949666
0.4849908 1.394575
-2.107852 1.185819
-0.5496713 -0.2103486
0.5175414 3.292729
2.030552 -0.4160694
0.9938828 1.144823
0.1842201 1.626652
0.1993995 1.414454
0.3749807 3.552741
-0.4869268 2.137432
-0.6728684 2.813286
2.620633 1.71385
0.5080796 1.496358
-0.724267 0.8564166
-0.3307661 0.9409207
1.311502 3.550339
2.084306 0.2058932
-0.4819203 1.79978
0.8863565 -0.5482874
0.6186146 0.9119396
0.1306394 2.468952
-0.4742565 1.139962
0.04524373 1.389512
0.2962024 0.7911576
-1.159398 2.098016
-1.001349 -0.1957005
0.2043301 2.211729
-0.5691156 1.458653
2.005362 2.271211
1.745481 1.315254
0.743099 2.509419
0.08159706 1.308885
1.535253 0.04607191
-1.430741 1.329083
1.995168 -0.2808681
-1.05757 0.9419461
0.1572519 2.551729
0.8244955 0.004575198
1.192935 2.260948
-2.601692 1.500352
-0.1556639 2.285565
1.575731 0.7137186
1.202054 1.810583
1.148113 0.8739014
1.068973 1.670111
0.7290004 2.916402
-1.039749 4.670803
1.419975 3.375628
1.374513 1.231213
-1.142916 1.311504
-1.43881 1.524859
-0.2756475 1.379387
-2.438327 0.8021825
1.097218 1.29906
-0.4696299 0.7589684
1.059012 1.017605
2.016089 1.354193
0.4799952 0.5129844
0.03829669 1.257304
-0.01302443 -0.2498443
1.128005 0.120158
1.929173 1.54509
1.498104 1.110333
1.348065 1.97627
0.3148287 -0.5411883
-1.035897 0.07033936
1.318984 1.353407
-0.04769284 0.7280711
-0.02624549 0.2020827
-1.135437 2.302965
-0.6862687 -1.064656
0.8858425 0.8076095
1.031139 1.226298
1.514956 2.055795
-0.04078305 -0.198696
0.8392836 -0.2570237
-0.8531819 2.189019
2.031665 2.399425
0.1101702 1.977571
-0.2934249 0.8162399
-0.4931136 2.016474
-1.68568 3.810772
-0.5577119 3.046738
1.108855 1.142563
0.1423185 0.7671591
1.271472 -0.1411315
0.06700671 0.1341024
-1.331376 2.092393
0.603343 0.405195
-2.020913 2.116877
0.7489424 1.123965
-0.05998192 -0.4178515
-0.2612546 0.8559942
-0.301917 0.9079081
-1.822434 -0.3170005
-0.2712564 1.673514
-1.161152 2.233552
0.2294964 -0.8735937
-0.4313902 1.238077
-0.3796732 3.314644
0.1608717 -0.3193743
-2.211063 -0.2703201
1.260433 1.824969
0.3273966 -0.6308191
1.299934 2.897188
0.0976384 1.181513
-0.03813714 2.301561
1.146885 1.269499
0.8393917 2.059148
0.8048642 0.5570185
1.009466 -0.3661373
0.4389824 2.538857
1.042906 3.750785
0.6045272 2.390834
0.05526245 0.4268141
0.6652201 2.139767
0.07138951 2.593606
0.7183849 1.086784
0.281899 0.253657
-0.5057199 1.422037
-0.9063192 0.02295131
-0.2540186 2.632002
-0.298022 1.929247
0.6985759 1.221653
-0.224782 2.441062
1.316628 0.6841694
1.829404 -0.7326478
-1.426455 1.063981
1.348723 1.153276
0.6552855 3.782274
-2.087157 2.473662
1.751698 2.728891
0.643231 3.285825
1.60254 2.15795
2.888773 2.774152
2.78643 2.243761
0.3948755 1.887729
0.7701045 1.986045
1.066427 1.593801
2.037383 0.8221596
4.778809 -0.787185
2.890713 -1.833722
-0.55156 1.587892
0.5492452 -0.6431867
0.3411642 1.717348
-0.5875644 1.608117
2.474002 0.1319108
0.3764633 1.289735
-0.1041189 0.2454361
-0.009869729 -2.036464
-0.07518332 -0.4325902
0.3725931 -0.5060189
1.82446 -1.850315
0.8098016 -1.717963
-2.827541 0.8872609
-2.288295 2.08921
-2.42988 2.37832
-2.512745 1.405853
-0.1252613 1.930314
2.621358 -0.9219786
-0.710185 -0.3764144
-0.2998645 1.254492
-0.2602108 3.887322
0.1891613 1.51539
-1.281135 1.106414
0.8650741 1.380002
1.303747 1.484481
2.093813 1.778439
1.95016 1.638986
0.4576972 1.149877
1.109289 0.2502605
0.5649321 1.229832
2.487704 1.975816
0.6869794 1.239262
-0.04064236 2.590389
0.5318938 0.9181285
1.083139 1.860736
1.26969 1.709613
0.7700984 0.9339708
-1.974827 0.2155829
0.2596523 0.5635291
-0.670658 1.091615
3.603001 0.2153262
-1.414344 1.093561
1.700511 0.9362336
1.876712 2.596398
1.252957 0.3957413
2.201872 -0.3349407
0.6131551 1.720236
-0.3312824 1.873997
0.8481323 0.7092924
0.6575315 1.534992
-1.998576 3.572221
-2.04211 1.774432
-0.8088843 1.587084
1.033507 3.067991
0.2686467 -0.6885337
1.152313 2.853541
0.8419724 0.8527032
0.8203764 2.226624
-0.4499408 0.5802887
0.440256 1.876893
1.006922 0.3105302
0.9622183 3.545248
-2.991302 2.714115
-0.4374893 3.772594
1.303842 -0.2510907
-0.2320425 3.063448
-0.4636673 3.725836
0.09057649 1.640249
-1.442654 3.542779
1.722685 1.899532
-0.2375967 2.107481
-1.259233 0.4584231
-0.02947693 2.721931
0.076201 2.660837
-1.140566 1.787054
-2.407432 2.0597
-1.765886 1.915987
-1.274561 1.852783
-0.3770548 1.370193
-0.4391626 3.381145
0.007955083 0.3151065
-1.483274 1.853447
2.321215 2.74618
3.275049 -1.773984
0.173909 -0.4127856
0.5398572 1.790779
1.453146 1.896798
-0.8906987 1.900072
0.3151552 1.722627
-1.288443 2.251828
1.523299 1.769618
-0.009884431 1.081936
0.6020294 2.371308
2.152393 0.956774
-1.38434 1.291866
-0.5268069 1.21013
0.03903504 1.822356
0.8660192 0.05515178
-0.4398977 1.035781
-0.4931092 2.890464
0.2644873 1.289477
-0.5488796 2.398715
0.5582536 0.268374
-1.239271 -0.2847691
-1.305671 1.080273
1.74388 0.9419809
-1.583086 1.959085
-2.337801 0.66409
1.046474 0.4889492
-0.01330656 0.4381463
-1.359007 0.5463789
0.1932955 0.9064994
-0.3428411 1.14459
-0.4506535 0.569669
1.620498 0.3200573
-0.706937 3.661521
-0.8212736 0.3059652
-1.311038 2.301962
-0.1356567 2.848696
-0.07997503 2.233507
1.541192 1.081071
0.01709677 1.111384
4.375283 0.2299282
0.8365723 4.480372
-0.02462011 0.8915897
-0.6676734 3.078202
-0.5165261 2.444006
-1.120289 1.510691
-0.005612123 2.618077
-1.007395 0.3565437
0.2700444 0.1443307
-0.3125436 1.138833
0.2655692 1.299431
-2.238525 0.06290364
-0.9623718 1.927098
0.3282177 -0.2246841
-1.489691 0.6551974
-1.105198 3.551658
-0.4487945 3.363402
-0.2355223 0.7139617
-0.5062175 1.417701
1.268452 0.8290605
0.6664862 1.312999
0.1103562 0.5382433
0.4173423 3.158888
3.035543 -0.182571
1.794961 1.18731
0.02242574 0.2096879
0.3068227 0.7518526
0.05168596 1.351025
-0.151101 2.609583
0.5760671 1.254052
-1.357848 1.842016
1.360752 2.763728
-0.3940877 2.50286
0.8623717 -0.5219031
-0.6966718 1.950852
-0.2609032 -0.04147583
1.570747 0.2419228
0.2390809 2.577542
2.499538 3.061156
1.379522 2.776686
0.2903051 -0.5255638
-0.9778252 0.3754145
-0.2810331 -0.6591346
1.646139 1.406562
1.562636 2.870216
-0.02029452 3.747604
-1.813545 2.135537
1.62417 3.017573
1.2021 2.14059
-0.6719623 1.327514
1.029479 0.9439698
1.606337 0.02704133
-1.324201 0.6622552
0.335903 0.6353853
1.137783 -1.14355
-0.3925003 2.699106
-0.6903566 1.081206
-0.3640954 1.925461
1.853928 -0.2903632
0.1967703 -1.147476
1.205851 -1.795683
1.781525 0.7871665
1.145376 0.3647511
-0.05075674 0.2741343
0.4662879 1.979294
-0.3223466 0.3435642
0.1896781 1.941895
0.7815655 2.443306
0.4116074 1.336482
-1.342553 0.9293933
1.109934 3.977508
-0.8693503 1.727069
-0.6446095 -1.83683
-1.868353 3.430756
1.652135 -0.3992458
-1.155646 1.813198
1.36533 1.967407
-1.939804 0.1770753
-0.4487794 1.001515
-0.5557169 1.300434
-2.249648 2.318516
-0.900838 0.7433785
0.7332591 2.449005
0.5660281 1.176701
1.031903 1.449037
2.035305 1.091423
1.481078 0.7658701
0.3377161 0.05364588
-2.048437 1.05413
0.6493322 2.991346
-1.596688 3.052929
-0.5357109 1.955009
0.9407862 -0.04653153
-0.2591277 2.494125
0.5652357 1.092899
-1.379807 2.353499
-1.121153 2.756249
1.486499 2.167318
-2.458793 0.8449852
-0.2491266 2.194331
1.373669 4.046813
-0.8346534 4.063689
0.9754354 1.096836
1.674528 1.33686
0.2851914 -0.3911335
1.96986 0.3013467
2.217047 2.445916
1.045642 1.808975
1.07715 0.5245107
-0.6379453 0.77983
-0.8286963 3.176441
-1.453957 0.6663532
-0.3448502 0.5869267
0.04627381 0.6453976
-0.02755998 2.299234
-0.3805092 1.296175
1.31078 1.2589
2.693798 1.596611
-0.7858803 1.650842
-3.296874 1.031038
0.2557556 -0.6368593
0.930371 0.3967698
2.516203 -0.4512263
1.980177 -0.05792766
-0.06380914 0.8483194
0.574334 -1.197809
-0.3803081 1.519882
-1.096994 2.156242
1.290251 -0.0120615
-1.337097 1.899535
0.2971139 1.97769
-2.457187 1.690838
-0.4804176 1.068362
-0.1510221 3.432234
-1.276267 0.253274
1.065561 -0.8259056
0.7253324 1.741012
1.345472 1.46963
1.438561 3.344972
0.7123801 2.922234
1.033508 0.8141831
0.6139482 1.187476
1.432492 0.1685784
-0.02890095 0.7501552
0.3074974 0.3910771
0.6400061 2.507504
-0.9283223 3.125027
-0.235714 0.4476821
1.095439 4.243019
0.1749423 1.900708
2.402779 2.366715
-0.0954276 0.7908918
-0.1163564 -0.149636
0.1573414 2.398213
0.9991292 -0.2988708
-0.6668134 1.586262
1.202644 2.477058
0.5846338 0.7768094
0.7057358 2.082066
1.542401 0.7079314
-0.7218728 0.3187482
0.4413379 2.553472
-0.5810901 3.202321
-0.1747886 2.103455
-0.2889676 0.4086431
2.369321 1.097314
0.4108226 -1.83445
1.711372 0.1988532
0.7399708 0.9154483
-0.7059028 2.421034
-2.060549 2.910062
0.04968319 1.675957
-1.977052 2.359017
0.9518234 1.164836
-1.412801 -0.1955431
-0.6818004 0.855946
0.359138 0.8015377
0.326103 0.1939921
0.2537848 4.230103
0.3467003 2.851548
0.9629031 1.298886
-0.1343125 0.7289753
0.683631 -0.3336099
1.153727 0.5277136
0.7067344 -0.9002795
-1.46164 -0.3708108
-1.430378 -0.1834625
0.9626548 0.8395367
